shift_days,cagr,max_dd,sharpe,calmar,multiple
84,-0.08371344798149727,-0.3290895198228886,-0.4713069299484771,-0.25437895447582376,0.8036950170278516
85,-0.07922442757205883,-0.27857427932353973,-0.44050257637257256,-0.28439247070633744,0.8135733999840505
86,-0.08028552223359775,-0.3101179982001946,-0.4841429234539353,-0.25888701300648137,0.8112318562627737
87,-0.007417581553354591,-0.2643207026385085,0.02309139978579897,-0.028062809607081962,0.981561582935074
88,-0.03584969694065954,-0.29200421011599764,-0.1477400691332836,-0.12277116458840909,0.9127824501487256
89,-0.11020979091074501,-0.37160577609483625,-0.6434409284135109,-0.29657717398509637,0.7468552048265283
90,-0.05729513537015296,-0.3152760766787932,-0.3089832211812074,-0.18173004426379577,0.8628755035791443
91,-0.04139460163663833,-0.32577735599450275,-0.1880659971641641,-0.12706408494928306,0.8997170681348549
92,-0.04155808716968301,-0.25533299494050876,-0.20858670348905614,-0.16276034822434846,0.8993335636649956
93,-0.0215906120788657,-0.19739160693438684,-0.06337014194534125,-0.10937958515147223,0.946901429076516
94,-0.06246839161294104,-0.2268082180208364,-0.33062227604861344,-0.2754238455645474,0.851087836874953
95,-0.0437643577225606,-0.200726891261644,-0.18972137722496002,-0.2180293703922038,0.8941676832402523
96,-0.08857241478789124,-0.29290380539395267,-0.4976736595761855,-0.3023942098285894,0.7930840327683566
97,-0.04835080391010882,-0.23802056032171126,-0.21065228993268456,-0.20313708968988783,0.8834858100366051
98,-0.04017755313282245,-0.30740499456747816,-0.17936037782481998,-0.13069909026479112,0.9025751052297619
99,-0.11477214825046067,-0.3445172440118567,-0.6830899151810425,-0.3331390525303016,0.7373196247637543
100,-0.026969996685365816,-0.23385213186430376,-0.10646779961194762,-0.11532927440240555,0.9339414344433286
101,-0.040707419852368254,-0.29744288640540806,-0.19837012030928083,-0.1368579371465786,0.9013301324638574
102,-0.05734618000174352,-0.27206467769508236,-0.31387010193410086,-0.21078142332763422,0.8627587190308431
103,-0.11452870433094908,-0.42492594180463017,-0.6893622367010962,-0.26952627049446276,0.7378265801694992
104,-0.036886331598196875,-0.31865121107115213,-0.15323212170013453,-0.11575770094895534,0.9103312509290836
105,-0.051790737157578426,-0.3370442404785873,-0.2625825394221549,-0.15366154034864374,0.8755246701076782
106,-0.026681760445930958,-0.3140552443664256,-0.10538336406582816,-0.08495881194328941,0.9346331364031905
107,-0.04950473775504971,-0.37751147967137333,-0.24886762135289595,-0.13113439039825747,0.8808104071497797
108,-0.020742753704753092,-0.32959106994001,-0.05900623302062406,-0.06293481710086549,0.9489538676666713
109,-0.043912945384654956,-0.3383890514055159,-0.2105391370916946,-0.1297705856683611,0.8938204136605032
110,-0.0004433306735854847,-0.28582050570197226,0.07666185185962081,-0.001551080712339617,0.9988921933923858
111,0.029625838705998664,-0.17671494114493103,0.2629184180209875,0.16764761663079367,1.075707613908015
112,0.02444301789957537,-0.23256291326047818,0.22984913533494208,0.10510281952048983,1.0622235553316939
113,0.050087589142367106,-0.17596970046950744,0.3842625162496629,0.284637576859696,1.1299430364496492
114,0.08574184059610546,-0.17490302291724946,0.6049923704175577,0.49022503537101153,1.2282993131650706
115,0.033124715641476454,-0.2173753134889248,0.28065836170515496,0.15238490107186964,1.0848683392044514
116,0.03313730056300157,-0.22416020703083905,0.2822796828949217,0.1478286489914005,1.0849013730637838
117,-0.04776829662134363,-0.3880629604442243,-0.21027162431678784,-0.12309419215547447,0.8848382061505096
118,-0.1978352495274851,-0.5705674916401079,-1.26512423340989,-0.34673417680843266,0.5763571679019304
119,-0.14874328772871426,-0.49895509885707734,-0.9158835838160352,-0.2981095655088613,0.6686137583043241
120,-0.049246356353734644,-0.3711108580837912,-0.2101995405037958,-0.13269985310592977,0.8814090431099422
121,0.02375156707560988,-0.35501271325828754,0.22298853918207276,0.0669034268029989,1.060432330317651
122,0.14239233159010856,-0.3120206311496341,0.8391878716605655,0.45635550144702525,1.3948207894560576
123,0.03729167958585622,-0.3296808278203398,0.28897308666365856,0.1131144926819293,1.0958391045489597
124,-0.012476874589584575,-0.30512055421094353,0.02341360016157644,-0.040891622728761665,0.9691032554266112
125,-0.15747941873801719,-0.54323533660561,-0.8918609983113266,-0.2898917064600817,0.6515935331724123
126,-0.06397375235414127,-0.42781150102707766,-0.2871784516545838,-0.14953724292253692,0.8476760134235618
127,-0.09002452380642756,-0.3942075515057948,-0.43815080755014374,-0.22836833912123627,0.789929334606983
128,-0.13287523961307102,-0.45921061086822634,-0.711356874929253,-0.2893557693752867,0.7002049218581942
129,-0.1231176673027472,-0.38238998813281666,-0.6418262732446588,-0.3219688567264067,0.7200668662899763
130,-0.14493340463222615,-0.43003602302839783,-0.8403456720126695,-0.33702619518145654,0.6761189720893098
131,-0.17657312533099734,-0.4938519904037526,-1.0898315333950426,-0.3575426013503329,0.6153064516484514
132,-0.14623580726210916,-0.42696626379142144,-0.8731021681175662,-0.34249967658697095,0.6735476716109589
133,-0.13551670418304618,-0.3974537465185659,-0.7713425794521171,-0.3409622009355393,0.6948853547873572
134,-0.16322600052494363,-0.4255213360111074,-0.981405821019391,-0.3835906374402879,0.6405409932374282
135,-0.017439321291423893,-0.25249383798662695,-0.020324409077495654,-0.06906830451976237,0.956976041184058
136,-0.1356317676444747,-0.3989061445621235,-0.8157761536873374,-0.3400092214507168,0.6946541849351556
137,-0.13690359685681608,-0.43304930924572627,-0.819491115777922,-0.31613858730145794,0.6921020718996379
138,-0.16608240712191324,-0.46026866080594264,-0.9990852735345938,-0.36083796544196284,0.6350893564209902
139,-0.10722793495173621,-0.40303459634067773,-0.5902333629877673,-0.2660514405594561,0.7531272119773613
140,-0.12233572482707267,-0.4261110824904688,-0.6901750753543024,-0.2870982001032772,0.7216729833685248
141,-0.14068702370022113,-0.399810911338217,-0.7932051271822989,-0.3518839023910681,0.6845433573761421
142,0.0024125679240132314,-0.23949832453474895,0.09784120528863603,0.010073422971538118,1.0060415079598701
143,-0.028020120817707772,-0.24624396820019712,-0.0932953124551425,-0.11379007990533732,0.9314239715588625
144,0.0991105385643487,-0.1538506050145354,0.666918962892667,0.6441998622948867,1.2664538961379261
145,-0.03137025078958211,-0.22590143271856566,-0.10620910407701778,-0.13886698464929192,0.9234199337675343
146,-0.028369574132413478,-0.24553459171972392,-0.08887790182607708,-0.1155420665321046,0.9305871309133358
147,-0.0924857369690838,-0.3271888334759163,-0.5329898297877961,-0.2826677670706371,0.7845995818619663
148,-0.02275921713012463,-0.23053610666558266,-0.07015392369636324,-0.0987230046490692,0.9440769170627593
149,-0.03026500713729885,-0.21079682966284796,-0.12974757056961292,-0.14357429941287644,0.9260559708246567
150,-0.08548281464476082,-0.2325047123776347,-0.48760256939566876,-0.3676605681261179,0.799821287681996
151,-0.038186920373940336,-0.1461257469006032,-0.17534646702311976,-0.26132917151086055,0.9072615039312423
152,0.05086842967312588,-0.14931673497707476,0.3921152871140073,0.34067467173680116,1.132044471816805
153,0.056017816791603225,-0.15844777744873018,0.4339368167640587,0.3535411963082235,1.1459614619595166
154,0.050350977104115735,-0.1826430289160944,0.38980560423635907,0.27567970922803087,1.1306516169142538
155,-0.021981751784798886,-0.14278105527810825,-0.06401606587052168,-0.15395426054235933,0.9459554829050919
156,-0.07790861464327836,-0.2443431420804436,-0.49560031077049804,-0.31884919699374653,0.8164826622422527
157,-0.07905314062293212,-0.24206845010906386,-0.4695534413541392,-0.3265734984766282,0.8139517627175694
158,-0.06657790580705159,-0.24251038658811308,-0.3663835738929623,-0.2745363064392351,0.8417932352422276
159,-0.0952722924410846,-0.3275283635239393,-0.5638200979329938,-0.2908825709505951,0.7785914105233112
160,-0.12516255823113132,-0.35153183524730036,-0.806918641348885,-0.35604899949695956,0.715876785168154
161,-0.12061684767740344,-0.316086300652762,-0.7605053533785784,-0.3815946702793286,0.7252111226525138
162,-0.13319192060689655,-0.30649027101316195,-0.8589775441798522,-0.4345714471347012,0.6995658831195242
163,-0.07214620802674054,-0.2322586633668553,-0.43526513746474726,-0.31062870586138164,0.8292968140715964
164,-0.10284826915374223,-0.2776531360622816,-0.624645280054098,-0.3704199801678879,0.7623964740772087
165,-0.04832080094921365,-0.22422190235414308,-0.235828497509105,-0.21550437509398288,0.8835554370279182
166,-0.09651689295123533,-0.2841210838624374,-0.5571094324630531,-0.33970338152717244,0.7759168394910835
167,-0.07279623728780116,-0.2868291636678707,-0.39146981664723335,-0.2537964980858586,0.8278453184260985
168,-0.07850225259985633,-0.32092941977704426,-0.41699723488205664,-0.24460908773771295,0.8151693574196672
169,-0.13101128204820767,-0.3512787016009159,-0.8254904307054286,-0.37295538115785976,0.7039733465152656
170,-0.12311079835826655,-0.3400994853018471,-0.7835342766621621,-0.3619846653075718,0.7200809658193722
171,-0.11984611774416976,-0.33967110875320405,-0.7460448460921578,-0.35282988354257333,0.7268009664369847
172,-0.13238206093872973,-0.36028221848126507,-0.8057810593806829,-0.3674398961369049,0.7012008169765642
173,-0.05200597777927618,-0.2688004563345925,-0.24805722202398373,-0.19347429125842383,0.8750279690773836
174,-0.09129671230977499,-0.29131177859210133,-0.513277580550614,-0.313398629986774,0.7871717098371939
175,-0.12117207086624959,-0.3660784547709687,-0.7173327844221229,-0.3310002795495272,0.7240671152588799
176,-0.1694356069048042,-0.40612961604635567,-1.0455342662515197,-0.41719589069678875,0.6287251955191714
177,-0.160961696861611,-0.3835457426771456,-1.008559298668935,-0.41966753623205383,0.6448824419427269
178,-0.060317389501042706,-0.21083437115019588,-0.30470898999765034,-0.2860889767260639,0.8559772489076282
179,-0.09592684471909962,-0.2570124577790073,-0.5625023860695839,-0.37323811284503,0.777184129035752
180,-0.08336458976017846,-0.3040148372962952,-0.4793166468997438,-0.27421224076287665,0.8044601086596236
181,-0.029656483528879618,-0.24398596491027358,-0.13884475205055635,-0.12154995694029311,0.9275092413824174
182,0.04342195655776648,-0.1174230888904153,0.3779318871996603,0.36979061757002385,1.112099410643094
183,-0.0003069743223225174,-0.17899485529445935,0.06599413750656903,-0.0017149896393252348,0.9992328458642207
184,-0.07937605855001784,-0.2811326168096807,-0.5432027730657875,-0.2823438256677037,0.8132385441946256
185,-0.03438790720447793,-0.25615384212358183,-0.20023374098184996,-0.13424708729485865,0.9162456820337473
